obsID,birdID,date_time,latitude,longitude,speed,timelbl2,timelbl3,place,OB3,OB8,OB16,SA3,SA8
14506,169,7/27/2009 8:47,53.4706168,6.2228902,0,Day,Day,Mudflats,,,,no locomotion,stand
14507,169,7/27/2009 9:17,53.4754927,6.2304325,0.014142136,Day,Day,Mudflats,,,,no locomotion,sit
14508,169,7/27/2009 9:48,53.4754985,6.2303764,0.01,Day,Day,Mudflats,,,,no locomotion,sit
14509,169,7/27/2009 10:20,53.475291,6.2305219,0,Day,Day,Mudflats,,,,no locomotion,stand
14510,169,7/27/2009 10:51,53.4760426,6.2315003,0.01,Day,Day,Mudflats,,,,no locomotion,stand
14511,169,7/27/2009 11:21,53.4761547,6.2319367,0,,,,,,,ter. locomotion,forage
14512,169,7/27/2009 11:51,53.476646,6.2316216,0.017320508,,,,,,,no locomotion,stand
14513,169,7/27/2009 12:21,53.4776872,6.2284569,0.31591138,Day,Day,Roost,,,,no locomotion,sit
14514,169,7/27/2009 12:52,53.4776547,6.2283107,0.064031242,Day,Day,Roost,,,,no locomotion,stand
14515,169,7/27/2009 13:22,53.477811,6.2284803,0.696921803,Day,Day,Roost,,,,ter. locomotion,forage
14516,169,7/27/2009 13:52,53.4779368,6.2285605,0.01,Day,Day,Roost,,,,no locomotion,stand
14517,169,7/27/2009 14:23,53.4778777,6.2285436,0.136014705,,,,,,,no locomotion,stand
14518,169,7/27/2009 14:53,53.4778366,6.2285493,0.148660687,Day,Day,Roost,,,,no locomotion,stand
14519,169,7/27/2009 15:23,53.4778791,6.2285541,0.060827625,Day,Day,Roost,,,,no locomotion,stand
14520,169,7/27/2009 15:54,53.4778801,6.2284304,0.01,Day,Day,Roost,,,,no locomotion,stand
14521,169,7/27/2009 16:24,53.4731491,6.2259353,0.584465568,,,,,,,ter. locomotion,forage
14522,169,7/27/2009 16:55,53.4718883,6.2222668,0.445645599,Day,Day,Mudflats,,,,ter. locomotion,forage
14523,169,7/27/2009 17:25,53.4707943,6.2180578,0.202237484,Day,Day,Mudflats,,,,ter. locomotion,forage
14524,169,7/27/2009 17:55,53.4700421,6.2186386,0.4411349,,,,,,,ter. locomotion,forage
14525,169,7/27/2009 18:26,53.4691274,6.2203002,0.050990195,Day,Day,Mudflats,,,,ter. locomotion,forage
14526,169,7/27/2009 18:56,53.4648581,6.2168675,0.014142136,Day,Day,Mudflats,,,,ter. locomotion,forage
14527,169,7/27/2009 19:27,53.4691381,6.221353,0.128452326,Day,Day,Mudflats,,,,ter. locomotion,forage
14528,169,7/27/2009 19:57,53.4684297,6.2233976,0.152970585,,,,,,,ter. locomotion,forage
14529,169,7/27/2009 20:27,53.4765377,6.2257128,0.114455231,Day,Day,Territory,,,,ter. locomotion,forage
14530,169,7/27/2009 20:57,53.4763438,6.2254743,,,,,,,,ter. locomotion,forage
14531,169,7/27/2009 21:28,53.4761741,6.2256654,0.143527001,Day,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
14532,169,7/27/2009 21:58,53.4785847,6.2636578,0.91241438,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14533,169,7/27/2009 22:28,53.4799796,6.2620837,0.655896333,Night,Twilight,Roost,,,,ter. locomotion,forage
14534,169,7/27/2009 22:58,53.480517,6.2617164,0.045825757,Night,Night,Roost,,,,no locomotion,stand
14535,169,7/27/2009 23:28,53.4803209,6.2613061,0,,,,,,,no locomotion,stand
14536,169,7/27/2009 23:59,53.4803225,6.2612728,0,,,,,,,no locomotion,stand
14537,169,7/28/2009 0:29,53.4801608,6.2611138,0.014142136,Night,Night,Roost,,,,no locomotion,stand
14538,169,7/28/2009 0:59,53.4801214,6.2609825,0.10198039,Night,Night,Roost,,,,no locomotion,stand
14539,169,7/28/2009 1:30,53.4800923,6.2608202,0.078740079,Night,Night,Roost,,,,no locomotion,stand
14540,169,7/28/2009 2:00,53.4788813,6.2574324,0.128840987,Night,Night,Roost,,,,no locomotion,body care
14541,169,7/28/2009 2:30,53.4766986,6.2436554,0.02236068,Night,Night,Roost,,,,no locomotion,stand
14542,169,7/28/2009 3:01,53.4766608,6.2436538,0.067082039,Night,Night,Roost,,,,no locomotion,stand
14543,169,7/28/2009 3:31,53.4766812,6.2257612,0.124498996,,,,,,,no locomotion,stand
14544,169,7/28/2009 4:02,53.4765387,6.2256644,0.06164414,Night,Night,Territory,,,,ter. locomotion,forage
14545,169,7/28/2009 4:32,53.4767139,6.2255629,0.15132746,,,,,,,no locomotion,stand
14546,169,7/28/2009 5:02,53.4766922,6.2257945,0.01,,,,,,,no locomotion,stand
14547,169,7/28/2009 5:33,53.470598,6.2198073,0.102956301,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14548,169,7/28/2009 6:03,53.4693397,6.2200304,0.250399681,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14549,169,7/28/2009 6:33,53.4690204,6.2205788,0.325269119,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14550,169,7/28/2009 7:03,53.4595557,6.2369216,0.483114893,Day,Day,Mudflats,,,,ter. locomotion,forage
14551,169,7/28/2009 7:34,53.4600558,6.2362243,0.350570963,Day,Day,Mudflats,,,,ter. locomotion,forage
14552,169,7/28/2009 8:04,53.4606653,6.2365734,0.091104336,,,,,,,ter. locomotion,forage
14553,169,7/28/2009 8:35,53.462022,6.238643,0.06164414,Day,Day,Mudflats,,,,ter. locomotion,forage
14554,169,7/28/2009 9:05,53.4614793,6.2409096,0.304302481,Day,Day,Mudflats,,,,ter. locomotion,forage
14555,169,7/28/2009 9:35,53.4756879,6.2310755,0.041231056,Day,Day,Mudflats,,,,no locomotion,body care
14556,169,7/28/2009 10:06,53.4755549,6.2308408,0.014142136,Day,Day,Mudflats,,,,no locomotion,body care
14557,169,7/28/2009 10:36,53.4756025,6.2306353,0.119163753,Day,Day,Mudflats,,,,no locomotion,stand
14558,169,7/28/2009 11:07,53.4766674,6.2256635,0.014142136,,,,,,,no locomotion,sit
14559,169,7/28/2009 11:37,53.476708,6.2256772,0.033166248,Day,Day,Territory,,,,no locomotion,sit
14560,169,7/28/2009 12:08,53.4766726,6.2257113,0.182756669,Day,Day,Territory,,,,no locomotion,body care
14561,169,7/28/2009 12:38,53.4766956,6.2256166,0,Day,Day,Territory,,,,no locomotion,sit
14562,169,7/28/2009 13:08,53.476711,6.2257032,0.051961524,Day,Day,Territory,,,,no locomotion,sit
14563,169,7/28/2009 13:39,53.4778743,6.2282828,0.066332496,Day,Day,Roost,,,,no locomotion,stand
14564,169,7/28/2009 14:09,53.4776929,6.2281746,0.01,Day,Day,Roost,,,,ter. locomotion,forage
14565,169,7/28/2009 14:39,53.4777135,6.2281754,0.045825757,Day,Day,Roost,,,,no locomotion,sit
14566,169,7/28/2009 15:10,53.4776869,6.2281814,0.064031242,Day,Day,Roost,,,,no locomotion,sit
14567,169,7/28/2009 15:40,53.4766839,6.2256598,0.01,Day,Day,Territory,,,,no locomotion,stand
14568,169,7/28/2009 16:10,53.476696,6.225628,0.014142136,Day,Day,Territory,,,,no locomotion,stand
14569,169,7/28/2009 16:41,53.4766828,6.2256345,0.01,Day,Day,Territory,,,,no locomotion,stand
14570,169,7/28/2009 17:11,53.476671,6.2256333,0.01,Day,Day,Territory,,,,no locomotion,stand
14571,169,7/28/2009 17:41,53.4767485,6.2257107,0,Day,Day,Territory,,,,no locomotion,body care
14572,169,7/28/2009 18:11,53.4701215,6.2216572,0.064031242,,,,,,,ter. locomotion,forage
14573,169,7/28/2009 18:42,53.4699906,6.2210199,0.11,Day,Day,Mudflats,,,,no locomotion,body care
14574,169,7/28/2009 19:12,53.4602707,6.2390946,0.024494897,,,,,,,ter. locomotion,forage
14575,169,7/28/2009 19:42,53.4594056,6.2369359,0.18973666,Day,Day,Mudflats,,,,ter. locomotion,forage
14576,169,7/28/2009 20:13,53.4597772,6.235395,0.141421356,,,,,,,ter. locomotion,forage
14577,169,7/28/2009 20:43,53.4605423,6.234987,0.024494897,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14578,169,7/28/2009 21:13,53.4761265,6.2429533,0.287923601,Day,Twilight,Roost,,,,no locomotion,body care
14579,169,7/28/2009 21:43,53.4763187,6.2432318,0.072801099,,,,,,,no locomotion,stand
14580,169,7/28/2009 22:14,53.4763315,6.2433819,0.014142136,,,,,,,no locomotion,body care
14581,169,7/28/2009 22:44,53.4763487,6.243391,0,Night,Night,Roost,,,,no locomotion,stand
14582,169,7/28/2009 23:14,53.4763306,6.2434389,0.01,Night,Night,Roost,,,,no locomotion,body care
14583,169,7/28/2009 23:45,53.4763146,6.2434443,0.098994949,Night,Night,Roost,,,,no locomotion,stand
14584,169,7/29/2009 0:16,53.4763938,6.2438579,0.041231056,Night,Night,Roost,,,,no locomotion,stand
14585,169,7/29/2009 0:46,53.4767109,6.2439773,0,Night,Night,Roost,,,,no locomotion,body care
14586,169,7/29/2009 1:17,53.4767682,6.2439934,0.073484692,,,,,,,no locomotion,stand
14587,169,7/29/2009 1:47,53.4767822,6.2439964,0.058309519,Night,Night,Roost,,,,no locomotion,stand
14588,169,7/29/2009 2:17,53.4767955,6.243996,0.065574385,Night,Night,Roost,,,,no locomotion,stand
14589,169,7/29/2009 2:48,53.4767491,6.2439979,0,Night,Night,Roost,,,,no locomotion,body care
14590,169,7/29/2009 3:18,53.4767972,6.2437598,0.106770783,Night,Night,Roost,,,,no locomotion,stand
14591,169,7/29/2009 3:48,53.4766181,6.2254505,0.017320508,Night,Night,Territory,,,,no locomotion,body care
14592,169,7/29/2009 4:18,53.4765593,6.2256742,0.585576639,Night,Night,Territory,,,,ter. locomotion,forage
14593,169,7/29/2009 4:49,53.4766075,6.2256979,0.174642492,,,,,,,no locomotion,body care
14594,169,7/29/2009 5:19,53.4765896,6.2256511,0.120415946,,,,,,,ter. locomotion,forage
14595,169,7/29/2009 5:50,53.4703865,6.2232927,9.629231537,,,,,,,fly,fly
14596,169,7/29/2009 6:20,53.4690104,6.2232716,0.184661853,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14597,169,7/29/2009 6:50,53.468657,6.2226598,0.164316767,Day,Day,Mudflats,,,,ter. locomotion,forage
14598,169,7/29/2009 7:20,53.4659639,6.2186202,9.268813301,Day,Day,Mudflats,,,,fly,fly
14599,169,7/29/2009 7:51,53.4646862,6.2170875,0.181934054,,,,,,,ter. locomotion,forage
14600,169,7/29/2009 8:20,53.4648836,6.2171187,0.120415946,,,,,,,ter. locomotion,forage
14601,169,7/29/2009 8:51,53.4647129,6.2171447,0.017320508,,,,,,,ter. locomotion,forage
14602,169,7/29/2009 9:21,53.4649596,6.2179062,0.713372273,,,,,,,ter. locomotion,forage
14603,169,7/29/2009 9:51,53.4649261,6.2171756,0.07,Day,Day,Mudflats,,,,no locomotion,body care
14604,169,7/29/2009 10:22,53.4766003,6.2256637,0,,,,,,,no locomotion,sit
14605,169,7/29/2009 10:52,53.476659,6.2256536,0.078102497,Day,Day,Territory,,,,no locomotion,body care
14606,169,7/29/2009 11:22,53.4764135,6.2256857,0.067082039,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14607,169,7/29/2009 11:53,53.476403,6.2257003,0.178325545,,,,,,,no locomotion,body care
14608,169,7/29/2009 12:23,53.4764308,6.2257219,0.01,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14609,169,7/29/2009 12:53,53.4764416,6.2257004,0.024494897,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14610,169,7/29/2009 13:24,53.4764899,6.2256662,0,Day,Day,Mudflats_Territory,,,,no locomotion,sit
14611,169,7/29/2009 13:54,53.4765146,6.2256499,0.235796522,Day,Day,Territory,,,,ter. locomotion,forage
14612,169,7/29/2009 14:25,53.4767295,6.2256517,0.042426407,Day,Day,Territory,,,,no locomotion,sit
14613,169,7/29/2009 14:55,53.4767034,6.2256609,0.024494897,,,,,,,no locomotion,sit
14614,169,7/29/2009 15:26,53.4764794,6.2256977,0.02,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14615,169,7/29/2009 15:56,53.4765954,6.2256197,0.03,Day,Day,Territory,,,,no locomotion,stand
14616,169,7/29/2009 16:26,53.4766317,6.2256377,0.434626276,Day,Day,Territory,,,,no locomotion,stand
14617,169,7/29/2009 16:56,53.4766022,6.2256455,0.141774469,,,,,,,no locomotion,sit
14618,169,7/29/2009 17:27,53.4764485,6.2256868,0.054772256,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14619,169,7/29/2009 17:57,53.4764334,6.2256571,0.119163753,,,,,,,no locomotion,stand
14620,169,7/29/2009 18:27,53.4764815,6.2256207,0,,,,,,,no locomotion,stand
14621,169,7/29/2009 18:57,53.4765419,6.2256239,0,Day,Day,Territory,,,,no locomotion,stand
14622,169,7/29/2009 19:28,53.4688544,6.2212236,0.058309519,,,,,,,ter. locomotion,forage
14623,169,7/29/2009 19:58,53.4648243,6.2177183,0.053851648,,,,,,,no locomotion,body care
14624,169,7/29/2009 20:29,53.4652722,6.2181765,0.184661853,,,,,,,ter. locomotion,forage
14625,169,7/29/2009 20:59,53.4590493,6.2374101,0.309515751,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14626,169,7/29/2009 21:29,53.4591143,6.2399978,0.160623784,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14627,169,7/29/2009 21:59,53.4762451,6.243182,0.497694686,Night,Twilight,Roost,,,,ter. locomotion,forage
14628,169,7/29/2009 22:30,53.4763009,6.2432686,0.149666295,Night,Twilight,Roost,,,,no locomotion,stand
14629,169,7/29/2009 23:00,53.4764164,6.2432339,0.128452326,Night,Night,Roost,,,,no locomotion,stand
14630,169,7/29/2009 23:30,53.4764265,6.2432935,0.014142136,Night,Night,Roost,,,,no locomotion,stand
14631,169,7/30/2009 0:01,53.4763893,6.2432574,0,,,,,,,no locomotion,stand
14632,169,7/30/2009 0:31,53.476362,6.2432574,0.037416574,,,,,,,no locomotion,stand
14633,169,7/30/2009 1:01,53.476492,6.2429241,0.033166248,Night,Night,Roost,,,,no locomotion,stand
14634,169,7/30/2009 1:32,53.4766114,6.2426486,0.057445626,Night,Night,Roost,,,,no locomotion,stand
14635,169,7/30/2009 2:02,53.4763287,6.2426618,0.031622777,Night,Night,Roost,,,,no locomotion,body care
14636,169,7/30/2009 2:33,53.4760485,6.2321943,0.2310844,Night,Night,Mudflats,,,,no locomotion,stand
14637,169,7/30/2009 3:03,53.4765671,6.2311876,0.102469508,Night,Night,Roost,,,,no locomotion,stand
14638,169,7/30/2009 3:33,53.4765433,6.2312473,0.031622777,Night,Night,Roost,,,,no locomotion,stand
14639,169,7/30/2009 4:04,53.4767685,6.2257374,0.179164729,,,,,,,no locomotion,body care
14640,169,7/30/2009 4:34,53.476746,6.2256359,0.070710678,Night,Night,Territory,,,,no locomotion,body care
14641,169,7/30/2009 5:04,53.4767737,6.2257723,0.179164729,Night,Twilight,Territory,,,,no locomotion,stand
14642,169,7/30/2009 5:34,53.4767768,6.2257593,0.070710678,Night,Twilight,Territory,,,,no locomotion,body care
14643,169,7/30/2009 6:05,53.4767915,6.2257604,0.336154726,Day,Twilight,Territory,,,,no locomotion,stand
14644,169,7/30/2009 6:35,53.476748,6.2256294,0.405462699,Day,Twilight,Territory,,,,ter. locomotion,body care
14645,169,7/30/2009 7:05,53.4720394,6.2231579,0.080622577,Day,Day,Mudflats,,,,ter. locomotion,forage
14646,169,7/30/2009 7:36,53.4710947,6.2195572,0.16643317,Day,Day,Mudflats,,,,ter. locomotion,forage
14647,169,7/30/2009 8:06,53.4700246,6.2166423,0.326190129,,,,,,,ter. locomotion,forage
14648,169,7/30/2009 8:36,53.4697682,6.2151806,0.041231056,Day,Day,Mudflats,,,,ter. locomotion,forage
14649,169,7/30/2009 9:06,53.4696623,6.2156065,0.031622777,Day,Day,Mudflats,,,,ter. locomotion,forage
14650,169,7/30/2009 9:37,53.4758715,6.2255352,0.221585198,,,,,,,ter. locomotion,forage
14651,169,7/30/2009 10:08,53.4765681,6.2257403,0.574195089,Day,Day,Territory,,,,ter. locomotion,forage
14652,169,7/30/2009 10:38,53.476637,6.2256919,0.293938769,Day,Day,Territory,,,,no locomotion,stand
14653,169,7/30/2009 11:08,53.4764877,6.225793,0.02236068,,,,,,,ter. locomotion,forage
14654,169,7/30/2009 11:39,53.4765614,6.2255987,0.086023253,,,,,,,ter. locomotion,forage
14655,169,7/30/2009 12:09,53.4766492,6.2256858,0.041231056,Day,Day,Territory,,,,no locomotion,sit
14656,169,7/30/2009 12:39,53.4767624,6.2258415,0.075498344,Day,Day,Territory,,,,no locomotion,body care
14657,169,7/30/2009 13:10,53.4767366,6.2257877,0.136381817,Day,Day,Territory,,,,no locomotion,stand
14658,169,7/30/2009 13:41,53.4766445,6.2256674,0.02236068,Day,Day,Territory,,,,no locomotion,stand
14659,169,7/30/2009 14:11,53.4767486,6.2257735,0,Day,Day,Territory,,,,no locomotion,stand
14660,169,7/30/2009 14:41,53.476854,6.2256592,0.187882942,,,,,,,no locomotion,stand
14661,169,7/30/2009 15:11,53.4767847,6.2257146,0,Day,Day,Territory,,,,no locomotion,stand
14662,169,7/30/2009 15:41,53.4768224,6.2256798,0.01,Day,Day,Territory,,,,no locomotion,stand
14663,169,7/30/2009 16:12,53.4767661,6.2256805,0.201494417,Day,Day,Territory,,,,no locomotion,body care
14664,169,7/30/2009 16:43,53.4767758,6.225621,0.462709412,Day,Day,Territory,,,,ter. locomotion,forage
14665,169,7/30/2009 17:13,53.4767816,6.2257328,0.321403174,,,,,,,no locomotion,stand
14666,169,7/30/2009 17:43,53.4767323,6.2256876,0.037416574,Day,Day,Territory,,,,no locomotion,stand
14667,169,7/30/2009 18:14,53.4765261,6.2256584,0.266458252,,,,,,,ter. locomotion,forage
14668,169,7/30/2009 18:45,53.4766485,6.225629,0.064031242,,,,,,,no locomotion,body care
14669,169,7/30/2009 19:15,53.4764152,6.2256953,0.795612971,,,,,,,ter. locomotion,forage
14670,169,7/30/2009 19:45,53.47665,6.2256375,0,,,,,,,no locomotion,body care
14671,169,7/30/2009 20:15,53.4704422,6.2221026,0.274772633,Day,Day,Mudflats,,,,ter. locomotion,forage
14672,169,7/30/2009 20:46,53.4690706,6.2229939,0.017320508,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14673,169,7/30/2009 21:16,53.4688994,6.2212342,0.443283205,,,,,,,ter. locomotion,forage
14674,169,7/30/2009 21:47,53.4688789,6.2214133,0.328176782,,,,,,,ter. locomotion,forage
14675,169,7/30/2009 22:17,53.476289,6.2255687,0.218403297,Night,Twilight,Mudflats_Territory,,,,ter. locomotion,forage
14676,169,7/30/2009 22:48,53.4762799,6.2256587,0.273861279,,,,,,,ter. locomotion,forage
14677,169,7/30/2009 23:19,53.4763995,6.2253327,0.429185275,Night,Night,Mudflats,,,,ter. locomotion,forage
14678,169,7/30/2009 23:49,53.4764915,6.2258224,0.16881943,Night,Night,Mudflats_Territory,,,,no locomotion,stand
14679,169,7/31/2009 0:19,53.4765172,6.2259257,0.155884573,Night,Night,Territory,,,,no locomotion,stand
14680,169,7/31/2009 0:50,53.4765128,6.2259957,0.02236068,Night,Night,Roost,,,,ter. locomotion,forage
14681,169,7/31/2009 1:20,53.4763771,6.2258002,0.033166248,Night,Night,Mudflats_Territory,,,,ter. locomotion,forage
14682,169,7/31/2009 1:50,53.4765174,6.2256895,0.571751694,Night,Night,Territory,,,,ter. locomotion,forage
14683,169,7/31/2009 2:51,53.4766676,6.2255242,0,,,,,,,no locomotion,stand
14684,169,7/31/2009 3:21,53.4766989,6.2256383,0.01,,,,,,,no locomotion,stand
14685,169,7/31/2009 3:51,53.4766873,6.2256462,0.229782506,Night,Night,Territory,,,,no locomotion,stand
14686,169,7/31/2009 4:22,53.4767034,6.2256585,0.064031242,Night,Night,Territory,,,,no locomotion,stand
14687,169,7/31/2009 4:52,53.4766611,6.225666,0.072111026,Night,Twilight,Territory,,,,no locomotion,body care
14688,169,7/31/2009 5:22,53.4766818,6.225676,0.114455231,,,,,,,no locomotion,stand
14689,169,7/31/2009 5:52,53.4766049,6.225669,0.014142136,Day,Twilight,Territory,,,,no locomotion,body care
14690,169,7/31/2009 6:22,53.4743589,6.2230794,0.238537209,,,,,,,no locomotion,body care
14691,169,7/31/2009 6:52,53.4729762,6.2237204,0.141774469,Day,Day,Mudflats,,,,ter. locomotion,forage
14692,169,7/31/2009 7:23,53.4718419,6.221837,0.132664992,Day,Day,Mudflats,,,,ter. locomotion,forage
14693,169,7/31/2009 7:53,53.4707179,6.2213564,0.159373775,,,,,,,ter. locomotion,forage
14694,169,7/31/2009 8:24,53.4697165,6.2220534,0.206639783,Day,Day,Mudflats,,,,ter. locomotion,forage
14695,169,7/31/2009 8:54,53.4688725,6.2231251,0.16881943,Day,Day,Mudflats,,,,ter. locomotion,forage
14696,169,7/31/2009 9:24,53.4685461,6.2232998,0.014142136,Day,Day,Mudflats,,,,ter. locomotion,forage
14697,169,7/31/2009 9:55,53.4606394,6.2389155,0.208326667,,,,,,,ter. locomotion,forage
14698,169,7/31/2009 10:25,53.4594581,6.2379293,0.314006369,Day,Day,Mudflats,,,,ter. locomotion,forage
14699,169,7/31/2009 10:55,53.4602674,6.2382184,0.395727179,Day,Day,Mudflats,,,,ter. locomotion,forage
14700,169,7/31/2009 11:25,53.4750627,6.2295513,14.00568813,Day,Day,Mudflats,,,,fly,fly
14701,169,7/31/2009 11:56,53.475512,6.230885,0.014142136,Day,Day,Mudflats,,,,no locomotion,sit
14702,169,7/31/2009 12:26,53.4755052,6.2308895,0.037416574,Day,Day,Mudflats,,,,no locomotion,sit
14703,169,7/31/2009 12:57,53.4755502,6.2309205,0.13453624,Day,Day,Mudflats,,,,no locomotion,stand
14704,169,7/31/2009 13:28,53.476429,6.2256749,0.098994949,Day,Day,Mudflats_Territory,,,,ter. locomotion,forage
14705,169,7/31/2009 13:59,53.4764142,6.2257042,0.01,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14706,169,7/31/2009 14:29,53.4764268,6.2257174,0.054772256,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14707,169,7/31/2009 14:59,53.4764393,6.2256782,0.099498744,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14708,169,7/31/2009 15:29,53.4764725,6.2256738,0.064031242,Day,Day,Mudflats_Territory,,,,no locomotion,body care
14709,169,7/31/2009 16:00,53.4764516,6.2256847,0.050990195,,,,,,,no locomotion,stand
14710,169,7/31/2009 16:30,53.4764712,6.2256819,0.014142136,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14711,169,7/31/2009 17:00,53.4765023,6.2257251,0.412916456,Day,Day,Territory,,,,no locomotion,body care
14712,169,7/31/2009 17:31,53.4764558,6.2256055,0,Day,Day,Mudflats_Territory,,,,no locomotion,stand
14713,169,7/31/2009 18:01,53.4765187,6.225613,0.072801099,,,,,,,no locomotion,sit
14714,169,7/31/2009 18:31,53.4765243,6.2255935,0.075498344,Day,Day,Territory,,,,no locomotion,body care
14715,169,7/31/2009 19:01,53.47654,6.2256164,0.127279221,Day,Day,Territory,,,,no locomotion,body care
14716,169,7/31/2009 19:32,53.4721601,6.2194621,0.19,Day,Day,Mudflats,,,,ter. locomotion,forage
14717,169,7/31/2009 20:02,53.4709313,6.2187655,0.111803399,,,,,,,ter. locomotion,forage
14718,169,7/31/2009 20:33,53.4698496,6.2193132,0.070710678,Day,Twilight,Mudflats,,,,no locomotion,stand
14719,169,7/31/2009 21:03,53.4690247,6.2208553,0.065574385,Day,Twilight,Mudflats,,,,ter. locomotion,forage
14720,169,7/31/2009 21:33,53.4685681,6.2220849,0.214709106,,,,,,,ter. locomotion,forage
14721,169,7/31/2009 22:03,53.4650422,6.2185389,0.376961536,Night,Twilight,Mudflats,,,,ter. locomotion,forage
14722,169,7/31/2009 22:33,53.4649206,6.2180934,0.02236068,Night,Night,Mudflats,,,,ter. locomotion,forage
14723,169,7/31/2009 23:04,53.4648,6.2178128,0.368917335,,,,,,,ter. locomotion,forage
14724,169,7/31/2009 23:34,53.4761734,6.2259732,0.476759898,,,,,,,ter. locomotion,forage
